episode_id,layout_id,condition,target_color,target_side,blue_block_side,chunk_index,progress_pregrasp,seed,mode,first_prompt,second_prompt,energy_first,energy_second
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,1,red_blue,pick up the red block,pick up the blue block,0.3431609272956848,0.34755828976631165
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,2,blue_blue,pick up the blue block,pick up the blue block,0.20277628302574158,0.20277628302574158
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,2,red_red,pick up the red block,pick up the red block,0.2440660297870636,0.2440660297870636
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,2,blue_red,pick up the blue block,pick up the red block,0.20277628302574158,0.2440660297870636
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,2,red_blue,pick up the red block,pick up the blue block,0.2440660297870636,0.20277628302574158
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,0,blue_blue,pick up the blue block,pick up the blue block,0.27301108837127686,0.27301108837127686
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,0,red_red,pick up the red block,pick up the red block,0.21208760142326355,0.21208760142326355
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,0,blue_red,pick up the blue block,pick up the red block,0.27301108837127686,0.21208760142326355
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,0,red_blue,pick up the red block,pick up the blue block,0.21208760142326355,0.27301108837127686
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,1,blue_blue,pick up the blue block,pick up the blue block,0.36426204442977905,0.36426204442977905
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,1,red_red,pick up the red block,pick up the red block,0.30724868178367615,0.30724868178367615
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,1,blue_red,pick up the blue block,pick up the red block,0.36426204442977905,0.30724868178367615
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,1,red_blue,pick up the red block,pick up the blue block,0.30724868178367615,0.36426204442977905
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,2,blue_blue,pick up the blue block,pick up the blue block,0.3599020540714264,0.3599020540714264
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,2,red_red,pick up the red block,pick up the red block,0.29918307065963745,0.29918307065963745
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,2,blue_red,pick up the blue block,pick up the red block,0.3599020540714264,0.29918307065963745
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,2,red_blue,pick up the red block,pick up the blue block,0.29918307065963745,0.3599020540714264
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,0,blue_blue,pick up the blue block,pick up the blue block,0.29515889286994934,0.29515889286994934
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,0,red_red,pick up the red block,pick up the red block,0.2958085238933563,0.2958085238933563
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,0,blue_red,pick up the blue block,pick up the red block,0.29515889286994934,0.2958085238933563
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,0,red_blue,pick up the red block,pick up the blue block,0.2958085238933563,0.29515889286994934
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,1,blue_blue,pick up the blue block,pick up the blue block,0.43626993894577026,0.43626993894577026
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,1,red_red,pick up the red block,pick up the red block,0.39177972078323364,0.39177972078323364
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,1,blue_red,pick up the blue block,pick up the red block,0.43626993894577026,0.39177972078323364
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,1,red_blue,pick up the red block,pick up the blue block,0.39177972078323364,0.43626993894577026
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,2,blue_blue,pick up the blue block,pick up the blue block,0.4256499409675598,0.4256499409675598
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,2,red_red,pick up the red block,pick up the red block,0.3908395767211914,0.3908395767211914
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,2,blue_red,pick up the blue block,pick up the red block,0.4256499409675598,0.3908395767211914
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,2,red_blue,pick up the red block,pick up the blue block,0.3908395767211914,0.4256499409675598
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,0,blue_blue,pick up the blue block,pick up the blue block,0.15306086838245392,0.15306086838245392
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,0,red_red,pick up the red block,pick up the red block,0.18034856021404266,0.18034856021404266
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,0,blue_red,pick up the blue block,pick up the red block,0.15306086838245392,0.18034856021404266
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,0,red_blue,pick up the red block,pick up the blue block,0.18034856021404266,0.15306086838245392
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,1,blue_blue,pick up the blue block,pick up the blue block,0.22280044853687286,0.22280044853687286
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,1,red_red,pick up the red block,pick up the red block,0.229426309466362,0.229426309466362
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,1,blue_red,pick up the blue block,pick up the red block,0.22280044853687286,0.229426309466362
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,1,red_blue,pick up the red block,pick up the blue block,0.229426309466362,0.22280044853687286
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,2,blue_blue,pick up the blue block,pick up the blue block,0.2042495608329773,0.2042495608329773
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,2,red_red,pick up the red block,pick up the red block,0.2158747911453247,0.2158747911453247
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,2,blue_red,pick up the blue block,pick up the red block,0.2042495608329773,0.2158747911453247
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,2,red_blue,pick up the red block,pick up the blue block,0.2158747911453247,0.2042495608329773
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,0,blue_blue,pick up the blue block,pick up the blue block,0.31661513447761536,0.31661513447761536
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,0,red_red,pick up the red block,pick up the red block,0.3048001229763031,0.3048001229763031
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,0,blue_red,pick up the blue block,pick up the red block,0.31661513447761536,0.3048001229763031
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,0,red_blue,pick up the red block,pick up the blue block,0.3048001229763031,0.31661513447761536
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,1,blue_blue,pick up the blue block,pick up the blue block,0.31520459055900574,0.31520459055900574
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,1,red_red,pick up the red block,pick up the red block,0.3142992854118347,0.3142992854118347
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,1,blue_red,pick up the blue block,pick up the red block,0.31520459055900574,0.3142992854118347
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,1,red_blue,pick up the red block,pick up the blue block,0.3142992854118347,0.31520459055900574
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,2,blue_blue,pick up the blue block,pick up the blue block,0.2576170265674591,0.2576170265674591
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,2,red_red,pick up the red block,pick up the red block,0.2520428001880646,0.2520428001880646
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,2,blue_red,pick up the blue block,pick up the red block,0.2576170265674591,0.2520428001880646
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,2,red_blue,pick up the red block,pick up the blue block,0.2520428001880646,0.2576170265674591
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,0,blue_blue,pick up the blue block,pick up the blue block,0.3307797312736511,0.3307797312736511
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,0,red_red,pick up the red block,pick up the red block,0.32158276438713074,0.32158276438713074
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,0,blue_red,pick up the blue block,pick up the red block,0.3307797312736511,0.32158276438713074
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,0,red_blue,pick up the red block,pick up the blue block,0.32158276438713074,0.3307797312736511
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,1,blue_blue,pick up the blue block,pick up the blue block,0.45754674077033997,0.45754674077033997
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,1,red_red,pick up the red block,pick up the red block,0.4495643079280853,0.4495643079280853
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,1,blue_red,pick up the blue block,pick up the red block,0.45754674077033997,0.4495643079280853
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,1,red_blue,pick up the red block,pick up the blue block,0.4495643079280853,0.45754674077033997
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,2,blue_blue,pick up the blue block,pick up the blue block,0.30367934703826904,0.30367934703826904
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,2,red_red,pick up the red block,pick up the red block,0.3000216484069824,0.3000216484069824
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,2,blue_red,pick up the blue block,pick up the red block,0.30367934703826904,0.3000216484069824
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,2,red_blue,pick up the red block,pick up the blue block,0.3000216484069824,0.30367934703826904
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,0,blue_blue,pick up the blue block,pick up the blue block,0.24622686207294464,0.24622686207294464
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,0,red_red,pick up the red block,pick up the red block,0.24854637682437897,0.24854637682437897
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,0,blue_red,pick up the blue block,pick up the red block,0.24622686207294464,0.24854637682437897
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,0,red_blue,pick up the red block,pick up the blue block,0.24854637682437897,0.24622686207294464
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,1,blue_blue,pick up the blue block,pick up the blue block,0.21083328127861023,0.21083328127861023
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,1,red_red,pick up the red block,pick up the red block,0.21027684211730957,0.21027684211730957
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,1,blue_red,pick up the blue block,pick up the red block,0.21083328127861023,0.21027684211730957
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,1,red_blue,pick up the red block,pick up the blue block,0.21027684211730957,0.21083328127861023
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,2,blue_blue,pick up the blue block,pick up the blue block,0.3555859625339508,0.3555859625339508
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,2,red_red,pick up the red block,pick up the red block,0.3543546199798584,0.3543546199798584
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,2,blue_red,pick up the blue block,pick up the red block,0.3555859625339508,0.3543546199798584
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,2,red_blue,pick up the red block,pick up the blue block,0.3543546199798584,0.3555859625339508
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,0,blue_blue,pick up the blue block,pick up the blue block,0.23667864501476288,0.23667864501476288
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,0,red_red,pick up the red block,pick up the red block,0.21299433708190918,0.21299433708190918
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,0,blue_red,pick up the blue block,pick up the red block,0.23667864501476288,0.21299433708190918
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,0,red_blue,pick up the red block,pick up the blue block,0.21299433708190918,0.23667864501476288
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,1,blue_blue,pick up the blue block,pick up the blue block,0.31454262137413025,0.31454262137413025
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,1,red_red,pick up the red block,pick up the red block,0.30570706725120544,0.30570706725120544
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,1,blue_red,pick up the blue block,pick up the red block,0.31454262137413025,0.30570706725120544
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,1,red_blue,pick up the red block,pick up the blue block,0.30570706725120544,0.31454262137413025
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,2,blue_blue,pick up the blue block,pick up the blue block,0.30024442076683044,0.30024442076683044
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,2,red_red,pick up the red block,pick up the red block,0.29965147376060486,0.29965147376060486
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,2,blue_red,pick up the blue block,pick up the red block,0.30024442076683044,0.29965147376060486
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,2,red_blue,pick up the red block,pick up the blue block,0.29965147376060486,0.30024442076683044
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,0,blue_blue,pick up the blue block,pick up the blue block,0.3985268771648407,0.3985268771648407
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,0,red_red,pick up the red block,pick up the red block,0.4195410907268524,0.4195410907268524
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,0,blue_red,pick up the blue block,pick up the red block,0.3985268771648407,0.4195410907268524
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,0,red_blue,pick up the red block,pick up the blue block,0.4195410907268524,0.3985268771648407
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,1,blue_blue,pick up the blue block,pick up the blue block,0.3334220349788666,0.3334220349788666
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,1,red_red,pick up the red block,pick up the red block,0.3458753228187561,0.3458753228187561
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,1,blue_red,pick up the blue block,pick up the red block,0.3334220349788666,0.3458753228187561
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,1,red_blue,pick up the red block,pick up the blue block,0.3458753228187561,0.3334220349788666
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,2,blue_blue,pick up the blue block,pick up the blue block,0.3426986336708069,0.3426986336708069
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,2,red_red,pick up the red block,pick up the red block,0.3801616430282593,0.3801616430282593
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,2,blue_red,pick up the blue block,pick up the red block,0.3426986336708069,0.3801616430282593
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,2,red_blue,pick up the red block,pick up the blue block,0.3801616430282593,0.3426986336708069
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,0,blue_blue,pick up the blue block,pick up the blue block,0.19628587365150452,0.19628587365150452
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,0,red_red,pick up the red block,pick up the red block,0.2689301073551178,0.2689301073551178
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,0,blue_red,pick up the blue block,pick up the red block,0.19628587365150452,0.2689301073551178
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,0,red_blue,pick up the red block,pick up the blue block,0.2689301073551178,0.19628587365150452
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,1,blue_blue,pick up the blue block,pick up the blue block,0.17094582319259644,0.17094582319259644
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,1,red_red,pick up the red block,pick up the red block,0.22700798511505127,0.22700798511505127
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,1,blue_red,pick up the blue block,pick up the red block,0.17094582319259644,0.22700798511505127
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,1,red_blue,pick up the red block,pick up the blue block,0.22700798511505127,0.17094582319259644
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,2,blue_blue,pick up the blue block,pick up the blue block,0.22610099613666534,0.22610099613666534
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,2,red_red,pick up the red block,pick up the red block,0.29045647382736206,0.29045647382736206
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,2,blue_red,pick up the blue block,pick up the red block,0.22610099613666534,0.29045647382736206
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,2,red_blue,pick up the red block,pick up the blue block,0.29045647382736206,0.22610099613666534
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,0,blue_blue,pick up the blue block,pick up the blue block,0.36566025018692017,0.36566025018692017
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,0,red_red,pick up the red block,pick up the red block,0.3412906527519226,0.3412906527519226
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,0,blue_red,pick up the blue block,pick up the red block,0.36566025018692017,0.3412906527519226
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,0,red_blue,pick up the red block,pick up the blue block,0.3412906527519226,0.36566025018692017
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,1,blue_blue,pick up the blue block,pick up the blue block,0.21170851588249207,0.21170851588249207
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,1,red_red,pick up the red block,pick up the red block,0.19416362047195435,0.19416362047195435
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,1,blue_red,pick up the blue block,pick up the red block,0.21170851588249207,0.19416362047195435
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,1,red_blue,pick up the red block,pick up the blue block,0.19416362047195435,0.21170851588249207
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,2,blue_blue,pick up the blue block,pick up the blue block,0.23381741344928741,0.23381741344928741
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,2,red_red,pick up the red block,pick up the red block,0.21623525023460388,0.21623525023460388
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,2,blue_red,pick up the blue block,pick up the red block,0.23381741344928741,0.21623525023460388
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,2,red_blue,pick up the red block,pick up the blue block,0.21623525023460388,0.23381741344928741
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,0,blue_blue,pick up the blue block,pick up the blue block,0.3949882388114929,0.3949882388114929
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,0,red_red,pick up the red block,pick up the red block,0.3918658494949341,0.3918658494949341
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,0,blue_red,pick up the blue block,pick up the red block,0.3949882388114929,0.3918658494949341
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,0,red_blue,pick up the red block,pick up the blue block,0.3918658494949341,0.3949882388114929
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,1,blue_blue,pick up the blue block,pick up the blue block,0.395842969417572,0.395842969417572
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,1,red_red,pick up the red block,pick up the red block,0.39505016803741455,0.39505016803741455
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,1,blue_red,pick up the blue block,pick up the red block,0.395842969417572,0.39505016803741455
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,1,red_blue,pick up the red block,pick up the blue block,0.39505016803741455,0.395842969417572
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,2,blue_blue,pick up the blue block,pick up the blue block,0.29629337787628174,0.29629337787628174
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,2,red_red,pick up the red block,pick up the red block,0.29638606309890747,0.29638606309890747
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,2,blue_red,pick up the blue block,pick up the red block,0.29629337787628174,0.29638606309890747
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,2,red_blue,pick up the red block,pick up the blue block,0.29638606309890747,0.29629337787628174
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,0,blue_blue,pick up the blue block,pick up the blue block,0.29039809107780457,0.29039809107780457
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,0,red_red,pick up the red block,pick up the red block,0.2740021347999573,0.2740021347999573
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,0,blue_red,pick up the blue block,pick up the red block,0.29039809107780457,0.2740021347999573
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,0,red_blue,pick up the red block,pick up the blue block,0.2740021347999573,0.29039809107780457
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,1,blue_blue,pick up the blue block,pick up the blue block,0.20345957577228546,0.20345957577228546
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,1,red_red,pick up the red block,pick up the red block,0.19723904132843018,0.19723904132843018
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,1,blue_red,pick up the blue block,pick up the red block,0.20345957577228546,0.19723904132843018
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,1,red_blue,pick up the red block,pick up the blue block,0.19723904132843018,0.20345957577228546
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,2,blue_blue,pick up the blue block,pick up the blue block,0.27944937348365784,0.27944937348365784
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,2,red_red,pick up the red block,pick up the red block,0.23655912280082703,0.23655912280082703
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,2,blue_red,pick up the blue block,pick up the red block,0.27944937348365784,0.23655912280082703
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,2,red_blue,pick up the red block,pick up the blue block,0.23655912280082703,0.27944937348365784
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,0,blue_blue,pick up the blue block,pick up the blue block,0.30145344138145447,0.30145344138145447
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,0,red_red,pick up the red block,pick up the red block,0.26773905754089355,0.26773905754089355
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,0,blue_red,pick up the blue block,pick up the red block,0.30145344138145447,0.26773905754089355
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,0,red_blue,pick up the red block,pick up the blue block,0.26773905754089355,0.30145344138145447
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,1,blue_blue,pick up the blue block,pick up the blue block,0.2412150502204895,0.2412150502204895
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,1,red_red,pick up the red block,pick up the red block,0.23516112565994263,0.23516112565994263
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,1,blue_red,pick up the blue block,pick up the red block,0.2412150502204895,0.23516112565994263
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,1,red_blue,pick up the red block,pick up the blue block,0.23516112565994263,0.2412150502204895
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,2,blue_blue,pick up the blue block,pick up the blue block,0.37482357025146484,0.37482357025146484
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,2,red_red,pick up the red block,pick up the red block,0.356366366147995,0.356366366147995
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,2,blue_red,pick up the blue block,pick up the red block,0.37482357025146484,0.356366366147995
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,2,red_blue,pick up the red block,pick up the blue block,0.356366366147995,0.37482357025146484
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,0,blue_blue,pick up the blue block,pick up the blue block,0.29237523674964905,0.29237523674964905
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,0,red_red,pick up the red block,pick up the red block,0.32664954662323,0.32664954662323
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,0,blue_red,pick up the blue block,pick up the red block,0.29237523674964905,0.32664954662323
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,0,red_blue,pick up the red block,pick up the blue block,0.32664954662323,0.29237523674964905
