episode_id,layout_id,condition,target_color,target_side,blue_block_side,chunk_index,progress_pregrasp,seed,mode,first_prompt,second_prompt,energy_first,energy_second
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,2,0.375,2,right_left,pick up the right block,pick up the left block,0.20369285345077515,0.1819940209388733
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,0,left_left,pick up the left block,pick up the left block,0.2191459685564041,0.2191459685564041
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,0,right_right,pick up the right block,pick up the right block,0.22117170691490173,0.22117170691490173
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,0,left_right,pick up the left block,pick up the right block,0.2191459685564041,0.22117170691490173
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,0,right_left,pick up the right block,pick up the left block,0.22117170691490173,0.2191459685564041
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,1,left_left,pick up the left block,pick up the left block,0.31313633918762207,0.31313633918762207
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,1,right_right,pick up the right block,pick up the right block,0.3146160840988159,0.3146160840988159
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,1,left_right,pick up the left block,pick up the right block,0.31313633918762207,0.3146160840988159
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,1,right_left,pick up the right block,pick up the left block,0.3146160840988159,0.31313633918762207
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,2,left_left,pick up the left block,pick up the left block,0.30705225467681885,0.30705225467681885
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,2,right_right,pick up the right block,pick up the right block,0.31012025475502014,0.31012025475502014
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,2,left_right,pick up the left block,pick up the right block,0.30705225467681885,0.31012025475502014
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,red,right,left,7,1.0,2,right_left,pick up the right block,pick up the left block,0.31012025475502014,0.30705225467681885
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,0,left_left,pick up the left block,pick up the left block,0.3241281509399414,0.3241281509399414
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,0,right_right,pick up the right block,pick up the right block,0.2835976481437683,0.2835976481437683
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,0,left_right,pick up the left block,pick up the right block,0.3241281509399414,0.2835976481437683
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,0,right_left,pick up the right block,pick up the left block,0.2835976481437683,0.3241281509399414
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,1,left_left,pick up the left block,pick up the left block,0.39950400590896606,0.39950400590896606
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,1,right_right,pick up the right block,pick up the right block,0.4036511480808258,0.4036511480808258
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,1,left_right,pick up the left block,pick up the right block,0.39950400590896606,0.4036511480808258
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,1,right_left,pick up the right block,pick up the left block,0.4036511480808258,0.39950400590896606
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,2,left_left,pick up the left block,pick up the left block,0.38169318437576294,0.38169318437576294
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,2,right_right,pick up the right block,pick up the right block,0.3997221291065216,0.3997221291065216
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,2,left_right,pick up the left block,pick up the right block,0.38169318437576294,0.3997221291065216
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,0,0.10256410256410256,2,right_left,pick up the right block,pick up the left block,0.3997221291065216,0.38169318437576294
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,0,left_left,pick up the left block,pick up the left block,0.16953051090240479,0.16953051090240479
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,0,right_right,pick up the right block,pick up the right block,0.1544789969921112,0.1544789969921112
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,0,left_right,pick up the left block,pick up the right block,0.16953051090240479,0.1544789969921112
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,0,right_left,pick up the right block,pick up the left block,0.1544789969921112,0.16953051090240479
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,1,left_left,pick up the left block,pick up the left block,0.20832599699497223,0.20832599699497223
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,1,right_right,pick up the right block,pick up the right block,0.23866191506385803,0.23866191506385803
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,1,left_right,pick up the left block,pick up the right block,0.20832599699497223,0.23866191506385803
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,1,right_left,pick up the right block,pick up the left block,0.23866191506385803,0.20832599699497223
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,2,left_left,pick up the left block,pick up the left block,0.1981252133846283,0.1981252133846283
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,2,right_right,pick up the right block,pick up the right block,0.21115237474441528,0.21115237474441528
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,2,left_right,pick up the left block,pick up the right block,0.1981252133846283,0.21115237474441528
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,3,0.41025641025641024,2,right_left,pick up the right block,pick up the left block,0.21115237474441528,0.1981252133846283
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,0,left_left,pick up the left block,pick up the left block,0.30763131380081177,0.30763131380081177
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,0,right_right,pick up the right block,pick up the right block,0.3065204322338104,0.3065204322338104
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,0,left_right,pick up the left block,pick up the right block,0.30763131380081177,0.3065204322338104
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,0,right_left,pick up the right block,pick up the left block,0.3065204322338104,0.30763131380081177
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,1,left_left,pick up the left block,pick up the left block,0.3170675039291382,0.3170675039291382
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,1,right_right,pick up the right block,pick up the right block,0.31720051169395447,0.31720051169395447
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,1,left_right,pick up the left block,pick up the right block,0.3170675039291382,0.31720051169395447
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,1,right_left,pick up the right block,pick up the left block,0.31720051169395447,0.3170675039291382
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,2,left_left,pick up the left block,pick up the left block,0.2542338967323303,0.2542338967323303
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,2,right_right,pick up the right block,pick up the right block,0.25343742966651917,0.25343742966651917
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,2,left_right,pick up the left block,pick up the right block,0.2542338967323303,0.25343742966651917
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,red,right,left,9,1.0,2,right_left,pick up the right block,pick up the left block,0.25343742966651917,0.2542338967323303
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,0,left_left,pick up the left block,pick up the left block,0.2834598422050476,0.2834598422050476
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,0,right_right,pick up the right block,pick up the right block,0.32943660020828247,0.32943660020828247
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,0,left_right,pick up the left block,pick up the right block,0.2834598422050476,0.32943660020828247
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,0,right_left,pick up the right block,pick up the left block,0.32943660020828247,0.2834598422050476
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,1,left_left,pick up the left block,pick up the left block,0.3625105619430542,0.3625105619430542
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,1,right_right,pick up the right block,pick up the right block,0.45576170086860657,0.45576170086860657
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,1,left_right,pick up the left block,pick up the right block,0.3625105619430542,0.45576170086860657
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,1,right_left,pick up the right block,pick up the left block,0.45576170086860657,0.3625105619430542
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,2,left_left,pick up the left block,pick up the left block,0.2693140506744385,0.2693140506744385
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,2,right_right,pick up the right block,pick up the right block,0.322021484375,0.322021484375
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,2,left_right,pick up the left block,pick up the right block,0.2693140506744385,0.322021484375
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,0,0.13793103448275862,2,right_left,pick up the right block,pick up the left block,0.322021484375,0.2693140506744385
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,0,left_left,pick up the left block,pick up the left block,0.18847638368606567,0.18847638368606567
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,0,right_right,pick up the right block,pick up the right block,0.24329537153244019,0.24329537153244019
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,0,left_right,pick up the left block,pick up the right block,0.18847638368606567,0.24329537153244019
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,0,right_left,pick up the right block,pick up the left block,0.24329537153244019,0.18847638368606567
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,1,left_left,pick up the left block,pick up the left block,0.12829649448394775,0.12829649448394775
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,1,right_right,pick up the right block,pick up the right block,0.20626966655254364,0.20626966655254364
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,1,left_right,pick up the left block,pick up the right block,0.12829649448394775,0.20626966655254364
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,1,right_left,pick up the right block,pick up the left block,0.20626966655254364,0.12829649448394775
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,2,left_left,pick up the left block,pick up the left block,0.26791876554489136,0.26791876554489136
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,2,right_right,pick up the right block,pick up the right block,0.3382214903831482,0.3382214903831482
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,2,left_right,pick up the left block,pick up the right block,0.26791876554489136,0.3382214903831482
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,2,0.41379310344827586,2,right_left,pick up the right block,pick up the left block,0.3382214903831482,0.26791876554489136
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,0,left_left,pick up the left block,pick up the left block,0.21376514434814453,0.21376514434814453
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,0,right_right,pick up the right block,pick up the right block,0.22266872227191925,0.22266872227191925
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,0,left_right,pick up the left block,pick up the right block,0.21376514434814453,0.22266872227191925
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,0,right_left,pick up the right block,pick up the left block,0.22266872227191925,0.21376514434814453
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,1,left_left,pick up the left block,pick up the left block,0.3073413074016571,0.3073413074016571
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,1,right_right,pick up the right block,pick up the right block,0.31593018770217896,0.31593018770217896
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,1,left_right,pick up the left block,pick up the right block,0.3073413074016571,0.31593018770217896
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,1,right_left,pick up the right block,pick up the left block,0.31593018770217896,0.3073413074016571
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,2,left_left,pick up the left block,pick up the left block,0.30212894082069397,0.30212894082069397
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,2,right_right,pick up the right block,pick up the right block,0.30926188826560974,0.30926188826560974
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,2,left_right,pick up the left block,pick up the right block,0.30212894082069397,0.30926188826560974
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,red,left,right,7,1.0,2,right_left,pick up the right block,pick up the left block,0.30926188826560974,0.30212894082069397
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,0,left_left,pick up the left block,pick up the left block,0.33006682991981506,0.33006682991981506
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,0,right_right,pick up the right block,pick up the right block,0.4021588861942291,0.4021588861942291
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,0,left_right,pick up the left block,pick up the right block,0.33006682991981506,0.4021588861942291
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,0,right_left,pick up the right block,pick up the left block,0.4021588861942291,0.33006682991981506
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,1,left_left,pick up the left block,pick up the left block,0.31206145882606506,0.31206145882606506
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,1,right_right,pick up the right block,pick up the right block,0.32604023814201355,0.32604023814201355
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,1,left_right,pick up the left block,pick up the right block,0.31206145882606506,0.32604023814201355
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,1,right_left,pick up the right block,pick up the left block,0.32604023814201355,0.31206145882606506
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,2,left_left,pick up the left block,pick up the left block,0.2863062024116516,0.2863062024116516
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,2,right_right,pick up the right block,pick up the right block,0.3680327534675598,0.3680327534675598
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,2,left_right,pick up the left block,pick up the right block,0.2863062024116516,0.3680327534675598
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,0,0.125,2,right_left,pick up the right block,pick up the left block,0.3680327534675598,0.2863062024116516
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,0,left_left,pick up the left block,pick up the left block,0.22202661633491516,0.22202661633491516
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,0,right_right,pick up the right block,pick up the right block,0.2551895081996918,0.2551895081996918
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,0,left_right,pick up the left block,pick up the right block,0.22202661633491516,0.2551895081996918
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,0,right_left,pick up the right block,pick up the left block,0.2551895081996918,0.22202661633491516
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,1,left_left,pick up the left block,pick up the left block,0.1950831413269043,0.1950831413269043
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,1,right_right,pick up the right block,pick up the right block,0.22315561771392822,0.22315561771392822
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,1,left_right,pick up the left block,pick up the right block,0.1950831413269043,0.22315561771392822
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,1,right_left,pick up the right block,pick up the left block,0.22315561771392822,0.1950831413269043
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,2,left_left,pick up the left block,pick up the left block,0.2606300711631775,0.2606300711631775
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,2,right_right,pick up the right block,pick up the right block,0.29067185521125793,0.29067185521125793
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,2,left_right,pick up the left block,pick up the right block,0.2606300711631775,0.29067185521125793
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,2,0.375,2,right_left,pick up the right block,pick up the left block,0.29067185521125793,0.2606300711631775
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,0,left_left,pick up the left block,pick up the left block,0.3415478467941284,0.3415478467941284
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,0,right_right,pick up the right block,pick up the right block,0.3404615819454193,0.3404615819454193
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,0,left_right,pick up the left block,pick up the right block,0.3415478467941284,0.3404615819454193
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,0,right_left,pick up the right block,pick up the left block,0.3404615819454193,0.3415478467941284
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,1,left_left,pick up the left block,pick up the left block,0.19288328289985657,0.19288328289985657
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,1,right_right,pick up the right block,pick up the right block,0.1953376829624176,0.1953376829624176
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,1,left_right,pick up the left block,pick up the right block,0.19288328289985657,0.1953376829624176
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,1,right_left,pick up the right block,pick up the left block,0.1953376829624176,0.19288328289985657
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,2,left_left,pick up the left block,pick up the left block,0.2129582315683365,0.2129582315683365
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,2,right_right,pick up the right block,pick up the right block,0.21369647979736328,0.21369647979736328
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,2,left_right,pick up the left block,pick up the right block,0.2129582315683365,0.21369647979736328
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,red,left,right,7,1.0,2,right_left,pick up the right block,pick up the left block,0.21369647979736328,0.2129582315683365
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,0,left_left,pick up the left block,pick up the left block,0.2884734272956848,0.2884734272956848
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,0,right_right,pick up the right block,pick up the right block,0.37772291898727417,0.37772291898727417
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,0,left_right,pick up the left block,pick up the right block,0.2884734272956848,0.37772291898727417
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,0,right_left,pick up the right block,pick up the left block,0.37772291898727417,0.2884734272956848
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,1,left_left,pick up the left block,pick up the left block,0.3009507656097412,0.3009507656097412
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,1,right_right,pick up the right block,pick up the right block,0.3828856348991394,0.3828856348991394
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,1,left_right,pick up the left block,pick up the right block,0.3009507656097412,0.3828856348991394
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,1,right_left,pick up the right block,pick up the left block,0.3828856348991394,0.3009507656097412
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,2,left_left,pick up the left block,pick up the left block,0.21421292424201965,0.21421292424201965
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,2,right_right,pick up the right block,pick up the right block,0.282884418964386,0.282884418964386
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,2,left_right,pick up the left block,pick up the right block,0.21421292424201965,0.282884418964386
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,0,0.10256410256410256,2,right_left,pick up the right block,pick up the left block,0.282884418964386,0.21421292424201965
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,0,left_left,pick up the left block,pick up the left block,0.26736345887184143,0.26736345887184143
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,0,right_right,pick up the right block,pick up the right block,0.2795483469963074,0.2795483469963074
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,0,left_right,pick up the left block,pick up the right block,0.26736345887184143,0.2795483469963074
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,0,right_left,pick up the right block,pick up the left block,0.2795483469963074,0.26736345887184143
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,1,left_left,pick up the left block,pick up the left block,0.20272669196128845,0.20272669196128845
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,1,right_right,pick up the right block,pick up the right block,0.21674157679080963,0.21674157679080963
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,1,left_right,pick up the left block,pick up the right block,0.20272669196128845,0.21674157679080963
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,1,right_left,pick up the right block,pick up the left block,0.21674157679080963,0.20272669196128845
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,2,left_left,pick up the left block,pick up the left block,0.2506501078605652,0.2506501078605652
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,2,right_right,pick up the right block,pick up the right block,0.2660163640975952,0.2660163640975952
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,2,left_right,pick up the left block,pick up the right block,0.2506501078605652,0.2660163640975952
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,3,0.41025641025641024,2,right_left,pick up the right block,pick up the left block,0.2660163640975952,0.2506501078605652
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,0,left_left,pick up the left block,pick up the left block,0.2689983546733856,0.2689983546733856
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,0,right_right,pick up the right block,pick up the right block,0.2761886715888977,0.2761886715888977
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,0,left_right,pick up the left block,pick up the right block,0.2689983546733856,0.2761886715888977
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,0,right_left,pick up the right block,pick up the left block,0.2761886715888977,0.2689983546733856
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,1,left_left,pick up the left block,pick up the left block,0.23359963297843933,0.23359963297843933
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,1,right_right,pick up the right block,pick up the right block,0.23718135058879852,0.23718135058879852
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,1,left_right,pick up the left block,pick up the right block,0.23359963297843933,0.23718135058879852
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,1,right_left,pick up the right block,pick up the left block,0.23718135058879852,0.23359963297843933
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,2,left_left,pick up the left block,pick up the left block,0.3589686155319214,0.3589686155319214
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,2,right_right,pick up the right block,pick up the right block,0.3607642352581024,0.3607642352581024
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,2,left_right,pick up the left block,pick up the right block,0.3589686155319214,0.3607642352581024
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,red,left,right,9,1.0,2,right_left,pick up the right block,pick up the left block,0.3607642352581024,0.3589686155319214
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,0,left_left,pick up the left block,pick up the left block,0.3470337390899658,0.3470337390899658
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,0,right_right,pick up the right block,pick up the right block,0.3239803910255432,0.3239803910255432
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,0,left_right,pick up the left block,pick up the right block,0.3470337390899658,0.3239803910255432
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,0,right_left,pick up the right block,pick up the left block,0.3239803910255432,0.3470337390899658
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,1,left_left,pick up the left block,pick up the left block,0.40081343054771423,0.40081343054771423
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,1,right_right,pick up the right block,pick up the right block,0.34745490550994873,0.34745490550994873
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,1,left_right,pick up the left block,pick up the right block,0.40081343054771423,0.34745490550994873
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,1,right_left,pick up the right block,pick up the left block,0.34745490550994873,0.40081343054771423
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,2,left_left,pick up the left block,pick up the left block,0.3406471312046051,0.3406471312046051
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,2,right_right,pick up the right block,pick up the right block,0.30668115615844727,0.30668115615844727
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,blue,right,right,0,0.13793103448275862,2,left_right,pick up the left block,pick up the right block,0.3406471312046051,0.30668115615844727
